"Region","Country","AZE_ID","MapID","Type","SiteNameFi","Latitude","Longitude","NewSpeciesName","Scientific","Common_nam","Class","Order_","Family","IUCNCode","BirdLifeCode","2008_10__R","PercentProtectedWDPA","ProtectionWDPA","Protected","Protecte_1","AZE2005_si","2005_2009","AZE_site__","AZE2005_Tr","SitRedID","WDPA Site Code","IUCN Red List Link","BirdLife DZ Species Link","BirdLife DZ Site Link","Protected Planet Link","Field29"
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,,"Pseudophilautus poppiae",,"AMPHIBIA","ANURA","RHACOPHORIDAE",61887,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61887/0",,,,
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,"Yes","Pseudophilautus procax",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58890,,"CR",0,,,,"Sinharaja, Morningside and Handapanella Plains",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58890/0",,,,
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,"Yes","Pseudophilautus silvaticus",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58933,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/58933/0",,,,
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,"Yes","Pseudophilautus simba",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58905,,"CR",0,,,,"Sinharaja, Morningside and Handapanella Plains",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58905/0",,,,
"ASIA","Sri Lanka",352,"LKA5","Single Site","Morningside and Handapan Ella Plains",6.394679,80.61143,,"Polypedates fastigo",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58947,,"CR",0,,,,"Sinharaja, Morningside and Handapanella Plains",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58947/0",,,,
"ASIA","Sri Lanka",450,"LKA6","Single Site","Peak Wilderness Sanctuary",6.781578,80.583154,,"Adenomus dasi",,"AMPHIBIA","ANURA","BUFONIDAE",54457,,"CR",10,,,,"Horton Plains, Agra-Bopath, Adam's Peak, Pattipola",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54457/0",,,,
"ASIA","Sri Lanka",450,"LKA6","Single Site","Peak Wilderness Sanctuary",6.781578,80.583154,"Yes","Pseudophilautus asankai",,"AMPHIBIA","ANURA","RHACOPHORIDAE",58817,,"EN",10,,,,"Horton Plains, Agra-Bopath, Adam's Peak, Pattipola",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58817/0",,,,
"ASIA","Vietnam",58,"VNM1","Single Site","Bat Dai Son Nature Reserve",23.137322,104.96274,,"Amentotaxus hatuyenensis",,"CONIFEROPSIDA","CONIFERALES","TAXACEAE",42602,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/42602/0",,,,
"ASIA","Vietnam",58,"VNM1","Single Site","Bat Dai Son Nature Reserve",23.137322,104.96274,,"Xanthocyparis vietnamensis","Golden Vietnamese Cypress","CONIFEROPSIDA","CONIFERALES","CUPRESSACEAE",44028,,"CR",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/44028/0",,,,
"ASIA","Vietnam",173,"VNM2","Single Site","Fan Si Pan",22.217894,103.861959,,"Theloderma bicolor",,"AMPHIBIA","ANURA","RHACOPHORIDAE",59032,,"EN",49,,,,"Fan Si Pan",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59032/0",,,,
"AMERICAS","United States of America",331,"USA9","Single Site","Mauna Kea, Hawaii",19.816667,-155.466667,,"Loxioides bailleui","Palila","AVES","PASSERIFORMES","FRINGILLIDAE",106008901,8901,"CR",100,,,,,,,0,26105,,"http://www.iucnredlist.org/apps/redlist/details/106008901/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=8901","http://www.birdlife.org/datazone/sitefactsheet.php?id=26105",,
"ASIA","Vietnam",173,"VNM2","Single Site","Fan Si Pan",22.217894,103.861959,,"Leptobrachium echinatum",,"AMPHIBIA","ANURA","MEGOPHRYIDAE",57626,,"EN",49,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/57626/0",,,,
"ASIA","Vietnam",9001,"VNM4","Single Site","Trung Khanh",22.912744,106.552004,,"Nomascus nasutus","Eastern Black Crested Gibbon","MAMMALIA","PRIMATES","HYLOBATIDAE",41642,,"CR",30,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/41642/0",,,,
"AMERICAS","Panama",627,"PAN4","Single Site","Uraba Island marine",8.777476,-79.531704,,"Siderastrea glynni",,"ANTHOZOA","SCLERACTINIA","SIDERASTREIDAE",133121,,"CR",28,,,,"0",,,0,,,"http://www.iucnredlist.org/apps/redlist/details/133121/0",,,,
"AMERICAS","United States of America",343,"USA10","Single Site","Molokai Island marine",21.07535,-157.11006,,"Porites pukoensis",,"ANTHOZOA","SCLERACTINIA","PORITIDAE",133574,,"CR",20,,,,"0",,,0,,,"http://www.iucnredlist.org/apps/redlist/details/133574/0",,,,
"EUROPE AND THE MIDDLE EAST","Armenia",543,"ARM1","Single Site","Sevan Lake Watershed",40.331199,45.335816,,"Myotis hajastanicus","Armenian Myotis","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",136288,,"CR",3,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136288/0",,,,
"EUROPE AND THE MIDDLE EAST","Austria",506,"AUT1","Single Site","Rofan Mountain",47.554846,11.738433,,"Microtus bavaricus","Bavarian Pine Vole","MAMMALIA","RODENTIA","CRICETIDAE",13461,,"CR",0,,"Unprotected",,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/13461/0",,,,
"EUROPE AND THE MIDDLE EAST","Italy",315,"ITA1","Single Site","Madonie Mountains",37.88997,14.025748,,"Abies nebrodensis",,"CONIFEROPSIDA","CONIFERALES","PINACEAE",30478,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/30478/0",,,,
"AMERICAS","Venezuela",606,"VEN13","Single Site","Tost¾s",9.165108,-70.379323,,"Atelopus chrysocorallus",,"AMPHIBIA","ANURA","BUFONIDAE",54500,,,100,,,,"Tost¾s",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54500/0",,,,
"AFRICA","Tanzania, United Republic of",617,"TZA5","Single Site","Udzungwa Mountains",-8.177246,35.919074,,"Nectophrynoides wendyae",,"AMPHIBIA","ANURA","BUFONIDAE",54847,,"CR",83,,"Protected","Forest Reserves","Udzungwa Mountains",,,-1,,"Udzungwa_Mountains_National_Park","http://www.iucnredlist.org/apps/redlist/details/54847/0",,,"http://www.protectedplanet.net/sites/Udzungwa_Mountains_National_Park",
"EUROPE AND THE MIDDLE EAST","Spain",330,"ESP1","Single Site","Massis del Montseny Natural Park",41.781046,2.387653,,"Calotriton arnoldi",,"AMPHIBIA","CAUDATA","SALAMANDRIDAE",136131,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136131/0",,,,
"EUROPE AND THE MIDDLE EAST","Turkey",531,"TUR1","Single Site","Saricinar Daglari",36.752361,30.550232,,"Lyciasalamandra billae",,"AMPHIBIA","CAUDATA","SALAMANDRIDAE",61915,,"CR",0,,"Uncertain",,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61915/0",,,,
"EUROPE AND THE MIDDLE EAST","Turkey",602,"TUR2","Single Site","Termessos",36.953274,30.534807,,"Lyciasalamandra antalyana",,"AMPHIBIA","CAUDATA","SALAMANDRIDAE",61913,,"EN",14,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61913/0",,,,
"EUROPE AND THE MIDDLE EAST","Ukraine",105,"UKR1","Single Site","Chernomorskiy (Black Sea) Biosphere Reserve",46.272825,31.920917,,"Spalax arenarius","Sandy Mole Rat","MAMMALIA","RODENTIA","SPALACIDAE",20428,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/20428/0",,,,
"PACIFIC","Australia",56,"AUS1","Single Site","Barron River Tributaries (Kuranda)",-16.823762,145.627072,,"Litoria myola",,"AMPHIBIA","ANURA","HYLIDAE",136003,,"CR",7,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136003/0",,,,
"PACIFIC","Australia",60,"AUS2","Single Site","Baw-Baw National Park",-37.853703,146.340463,,"Philoria frosti","Baw Baw Frog","AMPHIBIA","ANURA","LIMNODYNASTIDAE",16997,,"CR",100,,,,"Mount Baw Baw Plateau",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/16997/0",,,,
"PACIFIC","Australia",66,"AUS3","Single Site","Blue Mountains National Park",-33.833114,150.314701,"Yes","Pherosphaera fitzgeraldii",,"CONIFEROPSIDA","CONIFERALES","PODOCARPACEAE",30534,,"EN",100,,,,"Blue Mountains, between Wentworth Falls and Katoom",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/30534/0",,,,
"PACIFIC","Australia",72,"AUS4","Single Site","Bowling Green Bay National Park",-19.440956,147.072568,,"Cophixalus mcdonaldi","McdonaldÆs Frog","AMPHIBIA","ANURA","MICROHYLIDAE",41039,,"EN",100,,,,"Bowling Green Bay National Park",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/41039/0",,,,
"PACIFIC","Australia",73,"PNG1","Single Site","Bramble Cay",-9.041568,143.795972,,"Melomys rubicola","Bramble Cay Mosaic-tailed Rat","MAMMALIA","RODENTIA","MURIDAE",13132,,"CR",0,,,,"Bramble Cay, Torres Straight",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/13132/0",,,,
"PACIFIC","Australia",8004,"AUS5","Single Site","Bullsbrook",-31.625962,116.020468,,"Pseudemydura umbrina","Western Swamp Tortoise","REPTILIA","TESTUDINES","CHELIDAE",18457,,"CR",99,,"unprotected",,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/18457/0",,,,
"AMERICAS","Venezuela",431,"VEN7","Single Site","Morrocoy National Park",10.864264,-68.248768,,"Rallus wetmorei","Plain-flanked Rail","AVES","GRUIFORMES","RALLIDAE",106002866,2866,"EN",78,,,,,,,0,14927,,"http://www.iucnredlist.org/apps/redlist/details/106002866/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2866","http://www.birdlife.org/datazone/sitefactsheet.php?id=14927",,
"AMERICAS","Venezuela",443,"VEN8","Single Site","Peninsula de Paria National Park",10.690443,-62.275785,,"Hylonympha macrocerca","Scissor-tailed Hummingbird","AVES","APODIFORMES","TROCHILIDAE",106001991,1991,"EN",94,,,,"Parque Nacional PenÝnsula de Paria",,,0,14932,,"http://www.iucnredlist.org/apps/redlist/details/106001991/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=1991","http://www.birdlife.org/datazone/sitefactsheet.php?id=14932",,
"PACIFIC","Australia",107,"CXR1","Single Site","Christmas Island National Park",-10.485731,105.617636,,"Crocidura trichura","Christmas Island Shrew","MAMMALIA","EULIPOTYPHLA","SORICIDAE",136379,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136379/0",,,,
"PACIFIC","Australia",107,"CXR1","Single Site","Christmas Island National Park",-10.485731,105.617636,,"Pipistrellus murrayi","Christmas Island Pipistrelle","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",136769,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136769/0",,,,
"PACIFIC","Australia",147,"AUS6","Single Site","Daintree National Park",-16.259566,145.262525,,"Cophixalus concinnus","Beautiful Nursery-frog","AMPHIBIA","ANURA","MICROHYLIDAE",41118,,"CR",100,,,,"Thorton Peak",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/41118/0",,,,
"PACIFIC","Australia",170,"AUS7","Single Site","Epping Forest National Park",-22.350317,146.701972,,"Lasiorhinus krefftii","Northern Hairy-nosed Wombat","MAMMALIA","DIPROTODONTIA","VOMBATIDAE",11343,,"CR",100,,,,"Epping Forest National Park",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/11343/0",,,,
"PACIFIC","Australia",180,"AUS8","Single Site","Flinders Chase National Park",-35.915638,136.800656,,"Sminthopsis aitkeni","Kangaroo Island Dunnart","MAMMALIA","DASYUROMORPHIA","DASYURIDAE",20294,,"CR",100,,,,"Finders Chase National Park, Kangaroo Island",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/20294/0",,,,
"PACIFIC","Australia",277,"AUS9","Single Site","Kroombit Tops National Park and Forest Reserve",-24.398365,150.940742,,"Taudactylus pleione","Kroombit Tinker Frog","AMPHIBIA","ANURA","MYOBATRACHIDAE",21533,,"CR",100,,,,"Kroombit Tops National Park and Forest Reserve",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/21533/0",,,,
"AFRICA","Tanzania, United Republic of",620,"TZA6","Single Site","Ukaguru Mountains",-6.443144,36.962411,,"Churamiti maridadi",,"AMPHIBIA","ANURA","BUFONIDAE",54802,,"CR",95,,"Protected","Forest Reserves","Ukaguru Mountains",,,-1,,"0","http://www.iucnredlist.org/apps/redlist/details/54802/0",,,"http://www.protectedplanet.net/sites/0",
"PACIFIC","Australia",304,"AUS10","Single Site","Lord Howe Island Permanent Park Preserve",-31.556202,159.079854,,"Nyctophilus howensis","Lord Howe Long-eared Bat","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",15006,,"CR",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/15006/0",,,,
"PACIFIC","Australia",370,"AUS11","Single Site","Mount Lewis Forest Reserve",-16.483747,145.20818,,"Cophixalus monticola","Mountain-top Nursery-frog","AMPHIBIA","ANURA","MICROHYLIDAE",57780,,"EN",100,,,,"Carbine Tableland",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57780/0",,,,
"PACIFIC","Australia",402,"NFK1","Single Site","Norfolk Island",-29.030598,167.953119,,"Cyanoramphus cookii","Norfolk Island Parakeet","AVES","PSITTACIFORMES","PSITTACIDAE",106009834,9834,"EN",22,,"Partial","Norfolk Island National Park",,,,-1,23979,,"http://www.iucnredlist.org/apps/redlist/details/106009834/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9834","http://www.birdlife.org/datazone/sitefactsheet.php?id=23979",,
"PACIFIC","Australia",402,"NFK1","Single Site","Norfolk Island",-29.030598,167.953119,,"Zosterops albogularis","White-chested White-eye","AVES","PASSERIFORMES","ZOSTEROPIDAE",106007503,7503,"CR",22,,"Partial","Norfolk Island National Park",,,,-1,23979,,"http://www.iucnredlist.org/apps/redlist/details/106007503/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=7503","http://www.birdlife.org/datazone/sitefactsheet.php?id=23979",,
"PACIFIC","Australia",402,"NFK1","Single Site","Norfolk Island",-29.030598,167.953119,,"Zosterops tenuirostris","Slender-billed White-eye","AVES","PASSERIFORMES","ZOSTEROPIDAE",106007502,7502,"EN",22,,"Partial","Norfolk Island National Park",,,,-1,23979,,"http://www.iucnredlist.org/apps/redlist/details/106007502/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=7502","http://www.birdlife.org/datazone/sitefactsheet.php?id=23979",,
"PACIFIC","Australia",615,"AUS12","Single Site","Two Peoples Bay Nature Reserve",-34.978934,118.148955,,"Potorous gilbertii","Gilbert's Potoroo","MAMMALIA","DIPROTODONTIA","POTOROIDAE",18107,,"CR",100,,,,"Two Peoples Bay",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/18107/0",,,,
"PACIFIC","Australia",650,"AUS13","Single Site","Wollemi National Park",-32.90272,150.485036,,"Wollemia nobilis","Wollemi Pine","CONIFEROPSIDA","CONIFERALES","ARAUCARIACEAE",34926,,"CR",100,,,,"Wollemi National Park",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/34926/0",,,,
"PACIFIC","Australia",651,"AUS14","Single Site","Wollogorang",-17.211343,137.946332,,"Zyzomys palatalis","Carpentarian Rock Rat","MAMMALIA","RODENTIA","MURIDAE",23327,,"CR",0,,,,"Wollogorang Station",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/23327/0",,,,
"PACIFIC","Australia",653,"AUS15","Single Site","Wooroonooran National Park",-17.458954,145.7852,,"Cophixalus neglectus","Neglected Frog","AMPHIBIA","ANURA","MICROHYLIDAE",41040,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/41040/0",,,,
"Pacific","Fiji",188,"FJI1","Single Site","Gau Highlands",-18.005349,179.300573,,"Pseudobulweria macgillivrayi","Fiji Petrel","AVES","PROCELLARIFORMES","PROCELLARIIDAE",106003881,3881,"CR",0,,"Unprotected","Unprotected","Gau Island",,,-1,20337,,"http://www.iucnredlist.org/apps/redlist/details/106003881/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3881","http://www.birdlife.org/datazone/sitefactsheet.php?id=20337",,
"PACIFIC","Fiji",362,"FJI2","Single Site","Mount Evans Range - Korayanitu",-17.708883,177.618583,,"Acmopyle sahniana",,"CONIFEROPSIDA","CONIFERALES","PODOCARPACEAE",31052,,"CR",0,,,,"Mount Vakarogasiu and Mount Koroyanitu, Mt. Evans",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/31052/0",,,,
"PACIFIC","Fiji",1003,"FJI3","Single Site","Nausori Highlands",-17.858004,177.662759,,"Dacrydium nausoriense",,"CONIFEROPSIDA","CONIFERALES","PODOCARPACEAE",31051,,"EN",0,,,,"Nausori Highlands",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/31051/0",,,,
"PACIFIC","Fiji",598,"FJI4","Single Site","Taveuni Forest Reserve",-16.86001,-179.958612,,"Mirimiri acrodonta","Fijian Monkey-faced Bat","MAMMALIA","CHIROPTERA","PTEROPODIDAE",18655,,"CR",68,,,,"Taveuni",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/18655/0",,,,
"PACIFIC","Fiji",656,"FJI5","Single Site","Yadua Taba Island",-16.834208,178.278433,,"Brachylophus vitiensis","Fiji Crested Iguana","REPTILIA","SQUAMATA","IGUANIDAE",2965,,"CR",37,,,,"Yadua Taba",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/2965/0",,,,
"PACIFIC","French Polynesia",177,"PYF1","Single Site","Fatu Hiva",-10.483333,-138.65,,"Pomarea whitneyi","Fatuhiva Monarch","AVES","PASSERIFORMES","MONARCHIDAE",106006080,6080,"CR",0,,"Unprotected","Unprotected","Fatu Hiva, Marquesas",,,-1,23749,,"http://www.iucnredlist.org/apps/redlist/details/106006080/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6080","http://www.birdlife.org/datazone/sitefactsheet.php?id=23749",,
"PACIFIC","French Polynesia",317,"PYF2","Single Site","Makatea",-15.816667,-148.216667,,"Ducula aurorae","Polynesian Imperial-pigeon","AVES","COLUMBIFORMES","COLUMBIDAE",106002720,2720,"EN",0,,"Unprotected","Unprotected","Makatea, Tuamotu",,,-1,23755,,"http://www.iucnredlist.org/apps/redlist/details/106002720/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2720","http://www.birdlife.org/datazone/sitefactsheet.php?id=23755",,
"AFRICA","Tanzania, United Republic of",622,"TZA7","Single Site","Uluguru Mountains",-7.048707,37.69202,,"Nectophrynoides cryptus",,"AMPHIBIA","ANURA","BUFONIDAE",54838,,"EN",96,,"Protected","Forest Reserves","Uluguru Mountains",,,-1,,"0","http://www.iucnredlist.org/apps/redlist/details/54838/0",,,"http://www.protectedplanet.net/sites/0",
"PACIFIC","French Polynesia",397,"PYF4","Single Site","Niau",-16.183333,-146.366667,,"Todiramphus gambieri","Tuamotu Kingfisher","AVES","Coraciiformes","ALCEDINIDAE",106001132,1132,"CR",0,,,,,,,0,23764,,"http://www.iucnredlist.org/apps/redlist/details/106001132/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=1132","http://www.birdlife.org/datazone/sitefactsheet.php?id=23764",,
"PACIFIC","French Polynesia",589,"PYF5","Single Site","Tahuata",-9.933333,-139.1,,"Todiramphus godeffroyi","Marquesan Kingfisher","AVES","Coraciiformes","ALCEDINIDAE",106001131,1131,"CR",0,,"Unprotected","Unprotected","Tahuata, Marquesas",,,-1,23777,,"http://www.iucnredlist.org/apps/redlist/details/106001131/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=1131","http://www.birdlife.org/datazone/sitefactsheet.php?id=23777",,
"PACIFIC","French Polynesia",616,"PYF6","Single Site","Ua Huka",-8.916667,-139.583333,,"Vini ultramarina","Ultramarine Lorikeet","AVES","PSITTACIFORMES","PSITTACIDAE",106001368,1368,"EN",0,,"Partial","Vaikivi Valley","Ua Huka Island",,,-1,23782,,"http://www.iucnredlist.org/apps/redlist/details/106001368/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=1368","http://www.birdlife.org/datazone/sitefactsheet.php?id=23782",,
"AMERICAS","Mexico",612,"MEX63","Single Site","Tumbalß",17.300001,-92.3166,,"Tylomys tumbalensis","Tumbalß Climbing Rat","MAMMALIA","RODENTIA","CRICETIDAE",22575,,"CR",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/22575/0",,,,
"AMERICAS","Venezuela",122,"VEN3","Complex","Cordillera de Caripe",10.095404,-64.013613,,"Aglaiocercus berlepschi","Venezuelan Sylph","AVES","APODIFORMES","TROCHILIDAE",160032190,32190,"EN",100,,,,,,"Parque Nacional El Gußcharo; Zona Protectora Macizo Monta±oso del Turimiquire",0,,,"http://www.iucnredlist.org/apps/redlist/details/160032190/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=32190","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"PACIFIC","Micronesia, Federated States of",380,"FSM1","Single Site","Mount Winipot",7.36,151.61,,"Rukia ruki","Faichuk White-eye","AVES","PASSERIFORMES","ZOSTEROPIDAE",106007514,7514,"CR",0,,"Unprotected","Unprotected","Mount Winipot",,,-1,23678,,"http://www.iucnredlist.org/apps/redlist/details/106007514/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=7514","http://www.birdlife.org/datazone/sitefactsheet.php?id=23678",,
"PACIFIC","Micronesia, Federated States of",469,"FSM2","Single Site","Pohnpei Watershed Forest Reserve",6.89,158.22,,"Aplonis pelzelni","Pohnpei Starling","AVES","PASSERIFORMES","STURNIDAE",106006734,6734,"CR",0,,"Partial","Pohnpei Watershed Forest Reserve","Pohnpei",,,-1,24528,,"http://www.iucnredlist.org/apps/redlist/details/106006734/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6734","http://www.birdlife.org/datazone/sitefactsheet.php?id=24528",,
"AMERICAS","Mexico",614,"MEX64","Single Site","Tuxtla GutiÚrrez",16.750001,-93.1166,,"Tylomys bullaris","Chiapan Climbing Rat","MAMMALIA","RODENTIA","CRICETIDAE",22570,,"CR",2,,"Partial","Parque Nacional Ca±¾n del Sumidero",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/22570/0",,,,
"AMERICAS","Venezuela",122,"VEN3","Complex","Cordillera de Caripe",10.095404,-64.013613,,"Basileuterus griseiceps","Grey-headed Warbler","AVES","PASSERIFORMES","PARULIDAE",106009175,9175,"EN",100,,,,,,"Parque Nacional El Gußcharo; Zona Protectora Macizo Monta±oso del Turimiquire",0,,,"http://www.iucnredlist.org/apps/redlist/details/106009175/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9175","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
